Date,Close,Silver_Close,VNI_Close,USD_VND_Rate,Hseng_Close,Nikkei_Close,Nikkei_Volume,Dax_Close,SP_Close,DJ_Close,DJ_Volume
2021-07-29,1835.8,25.782,1293.6,22965.0,26315.32,27835.0,38210.0,15640.47,4419.1,35084.53,223670000.0
2021-07-30,1817.2,25.547,1310.05,22950.0,25961.03,27365.0,0.0,15544.39,4395.3,34935.47,281140000.0
2021-08-02,1822.2,25.575,1314.22,22950.0,26235.8,27750.0,44260.0,15568.73,4387.2,34838.16,244890000.0
2021-08-03,1814.1,25.582,1332.44,22950.0,26194.82,27620.0,33170.0,15555.08,4423.1,35116.4,259820000.0
2021-08-04,1814.5,25.461,1334.74,22945.0,26426.55,27605.0,29660.0,15692.13,4402.7,34792.67,245300000.0
2021-08-05,1808.9,25.292,1345.55,22936.0,26204.69,27690.0,28670.0,15744.67,4429.1,35064.25,217390000.0
2021-08-06,1763.1,24.326,1341.45,22927.0,26179.4,27850.0,100.0,15761.45,4436.5,35208.51,231570000.0
2021-08-09,1726.5,23.269,1359.86,22925.0,26283.4,27720.0,30.0,15745.41,4432.4,35101.85,207850000.0
2021-08-10,1731.7,23.392,1362.43,22887.0,26605.62,27870.0,30.0,15770.71,4436.8,35264.67,255240000.0
2021-08-11,1753.3,23.488,1357.79,22809.0,26660.16,28090.0,23290.0,15826.09,4447.7,35484.97,233040000.0
2021-08-12,1751.8,23.116,1353.05,22805.0,26517.82,28050.0,130.0,15937.51,4460.8,35499.85,236160000.0
2021-08-13,1778.2,23.779,1357.05,22830.0,26391.62,27985.0,29670.0,15977.44,4468.0,35515.38,238680000.0
2021-08-16,1789.8,23.791,1370.96,22830.0,26181.46,27505.0,51870.0,15925.73,4479.7,35625.4,294010000.0
2021-08-17,1787.8,23.659,1363.09,22830.0,25745.87,27400.0,40090.0,15921.95,4448.1,35343.28,310150000.0
2021-08-18,1784.4,23.422,1360.94,22807.0,25867.01,27580.0,45850.0,15965.97,4400.3,34960.69,291060000.0
2021-08-19,1783.1,23.23,1374.85,22812.0,25316.33,27170.0,40570.0,15765.81,4405.8,34894.12,335050000.0
2021-08-20,1784.0,23.112,1329.43,22820.0,24849.72,27020.0,67370.0,15808.04,4441.7,35120.08,269550000.0
2021-08-23,1806.3,23.656,1298.86,22825.0,25109.59,27500.0,52940.0,15852.79,4479.5,35335.71,250960000.0
2021-08-24,1808.5,23.894,1298.74,22820.0,25727.92,27740.0,38320.0,15905.85,4486.2,35366.26,230480000.0
2021-08-25,1791.0,23.775,1309.55,22790.0,25693.95,27730.0,36810.0,15860.66,4496.2,35405.5,239710000.0
2021-08-26,1795.2,23.55,1301.12,22785.0,25415.69,27700.0,26620.0,15793.62,4470.0,35213.12,239930000.0
2021-08-27,1819.5,24.11,1313.2,22789.0,25407.89,27640.0,38470.0,15851.75,4509.4,35455.8,242140000.0
2021-08-30,1812.2,24.006,1328.14,22775.0,25539.54,27745.0,34830.0,15887.31,4528.8,35399.84,246810000.0
2021-08-31,1818.1,24.006,1331.47,22775.0,25878.99,28180.0,50130.0,15835.09,4522.7,35360.73,337240000.0
2021-09-01,1816.0,24.221,1334.65,22760.0,26028.29,28490.0,58190.0,15824.29,4524.1,35312.53,266570000.0
2021-09-02,1811.5,23.918,1346.39,22760.0,26090.43,28495.0,46410.0,15840.59,4536.9,35443.82,265180000.0
2021-09-03,1833.7,24.802,1346.39,22760.0,25901.99,29115.0,73350.0,15781.2,4535.4,35369.09,223390000.0
2021-09-06,1798.5,24.373,1346.39,22760.0,26163.63,29745.0,81830.0,15932.12,4514.1,35031.07,261880000.0
2021-09-08,1793.5,24.056,1333.61,22757.0,26320.93,30125.0,75450.0,15610.28,4514.1,35031.07,261880000.0
2021-09-09,1800.0,24.177,1343.98,22765.0,25716.0,30010.0,34760.0,15623.15,4493.3,34879.38,262380000.0
2021-09-10,1792.1,23.9,1345.31,22757.0,26205.91,30165.0,40.0,15609.81,4458.6,34607.72,333230000.0
2021-09-13,1794.4,23.796,1341.43,22759.0,25813.81,30335.0,50470.0,15701.42,4468.7,34869.63,334190000.0
2021-09-14,1807.1,23.885,1339.7,22759.0,25502.23,30405.0,10.0,15722.99,4443.1,34577.57,329180000.0
2021-09-15,1794.8,23.801,1345.83,22758.0,25033.21,30355.0,49860.0,15616.0,4480.7,34814.39,324980000.0
2021-09-16,1756.7,22.794,1345.87,22753.0,24667.85,30200.0,48700.0,15651.75,4473.8,34751.32,279310000.0
2021-09-17,1751.4,22.337,1352.64,22770.0,24920.76,30365.0,36810.0,15490.17,4433.0,34584.88,577970000.0
2021-09-20,1763.8,22.204,1350.48,22769.0,24099.14,29760.0,20.0,15132.06,4357.7,33970.47,441650000.0
2021-09-21,1778.2,22.611,1339.84,22755.0,24221.54,29750.0,20.0,15348.53,4354.2,33919.84,307980000.0
2021-09-22,1778.8,22.907,1350.68,22760.0,24510.98,29520.0,20.0,15506.74,4395.6,34258.32,300080000.0
2021-09-23,1749.8,22.679,1352.76,22762.0,24510.98,29840.0,10.0,15643.97,4449.0,34764.82,285870000.0
2021-09-24,1751.7,22.425,1351.17,22760.0,24192.16,30135.0,10.0,15531.75,4455.5,34798.0,256579999.99999997
2021-09-27,1752.0,22.694,1324.99,22766.0,24208.78,30085.0,40140.0,15573.88,4443.1,34869.37,292800000.0
2021-09-28,1737.5,22.467,1339.31,22761.0,24500.39,29930.0,10.0,15248.56,4352.6,34299.99,380220000.0
2021-09-29,1722.9,21.485,1339.21,22753.0,24663.5,29580.0,86640.0,15365.27,4359.5,34390.72,291040000.0
2021-09-30,1757.0,22.047,1342.06,22750.0,24575.64,29455.0,67980.0,15260.69,4307.5,33843.92,356200000.0
2021-10-01,1758.4,22.536,1334.89,22757.0,24036.37,28800.0,97180.0,15156.44,4357.0,34326.46,429160000.0
2021-10-04,1767.6,22.644,1339.54,22757.0,24036.37,28240.0,90550.0,15036.55,4300.5,34002.92,400190000.0
2021-10-05,1760.9,22.608,1354.63,22754.0,24104.15,27745.0,150.0,15194.49,4345.7,34314.67,312430000.0
2021-10-06,1761.8,22.532,1362.82,22750.0,23966.49,27410.0,10.0,14973.33,4363.6,34416.99,323370000.0
2021-10-07,1759.2,22.658,1365.99,22750.0,24701.73,27800.0,10.0,15250.86,4399.8,34754.94,277050000.0
2021-10-08,1757.4,22.705,1372.73,22757.0,24837.85,28125.0,63760.0,15206.13,4391.3,34746.25,238080000.0
2021-10-11,1755.7,22.665,1394.09,22750.0,25325.09,28505.0,54070.0,15199.14,4361.2,34496.06,256820000.0
2021-10-12,1759.3,22.514,1394.8,22757.0,24962.59,28095.0,48990.0,15146.87,4350.6,34378.34,322030000.0
2021-10-13,1794.7,23.17,1391.91,22757.0,25020.34,28145.0,47300.0,15249.38,4363.8,34377.81,319450000.0
2021-10-14,1797.9,23.477,1391.85,22757.0,25330.96,28570.0,46380.0,15462.72,4438.3,34912.56,338540000.0
2021-10-15,1768.3,23.349,1392.7,22758.0,25330.96,29120.0,45820.0,15587.36,4471.4,35294.76,327870000.0
2021-10-18,1765.7,23.264,1395.53,22758.0,25409.75,28915.0,38270.0,15474.47,4486.5,35258.61,323090000.0
2021-10-19,1770.5,23.883,1395.33,22755.0,25787.21,29270.0,38590.0,15515.83,4519.6,35457.31,281260000.0
2021-10-20,1784.9,24.445,1393.8,22755.0,26136.02,29280.0,40040.0,15522.92,4536.2,35609.34,267329999.99999997
2021-10-21,1781.9,24.17,1384.77,22750.0,26017.53,28735.0,0.0,15472.56,4549.8,35603.08,302120000.0
2021-10-22,1796.3,24.449,1389.24,22754.0,26126.93,28870.0,63980.0,15542.98,4544.9,35677.02,349080000.0
2021-10-25,1806.8,24.592,1385.4,22745.0,26132.03,28625.0,42730.0,15599.23,4566.5,35741.15,270410000.0
2021-10-26,1793.4,24.088,1391.63,22757.0,26038.27,29130.0,10.0,15757.06,4574.8,35756.88,321910000.0
2021-10-27,1798.8,24.191,1423.02,22755.0,25628.74,29000.0,34910.0,15705.81,4551.7,35490.69,358080000.0
2021-10-28,1802.6,24.12,1438.01,22750.0,25555.73,28765.0,42830.0,15696.33,4596.4,35730.48,348430000.0
2021-10-29,1783.9,23.949,1444.27,22750.0,25377.24,28785.0,10.0,15688.77,4605.4,35819.56,407990000.0
2021-11-01,1795.8,24.073,1438.97,22750.0,25154.32,29565.0,0.0,15806.29,4613.7,35913.84,295480000.0
2021-11-02,1789.4,23.507,1452.46,22748.0,25099.67,29500.0,34440.0,15954.45,4630.6,36052.63,304510000.0
2021-11-03,1763.9,23.231,1444.3,22747.0,25024.75,29505.0,31070.0,15959.98,4660.6,36157.58,262540000.00000003
2021-11-04,1793.5,23.911,1448.34,22680.0,25225.19,29820.0,31070.0,16029.65,4680.1,36124.23,309990000.0
2021-11-05,1816.8,24.157,1456.51,22680.0,24870.51,29610.0,0.0,16054.36,4697.5,36327.95,344600000.0
2021-11-08,1828.0,24.542,1467.57,22660.0,24763.77,29495.0,31610.0,16046.52,4701.7,36432.22,288400000.0
2021-11-09,1830.8,24.318,1461.5,22662.0,24813.13,29310.0,120.0,16040.47,4685.2,36319.98,258019999.99999997
2021-11-10,1848.3,24.772,1465.02,22660.0,24996.14,29110.0,0.0,16067.83,4646.7,36079.94,283520000.0
2021-11-11,1863.9,25.301,1462.35,22645.0,25247.99,29350.0,270.0,16083.11,4649.3,35921.23,270320000.0
2021-11-12,1868.5,25.346,1473.37,22640.0,25327.97,29595.0,40660.0,16094.07,4682.9,36100.31,293180000.0
2021-11-15,1866.6,25.105,1476.57,22645.0,25390.91,29720.0,29910.0,16148.64,4682.8,36087.45,280660000.0
2021-11-16,1854.1,24.944,1466.45,22650.0,25713.78,29755.0,29030.0,16247.86,4700.9,36142.22,311900000.0
2021-11-17,1870.2,25.167,1475.85,22648.0,25650.08,29705.0,29970.0,16251.13,4688.7,35931.05,358310000.0
2021-11-18,1861.4,24.9,1469.83,22650.0,25319.72,29565.0,39880.0,16221.73,4704.5,35870.95,435080000.0
2021-11-19,1851.6,24.781,1452.35,22657.0,25049.97,29770.0,29800.0,16159.97,4698.0,35601.98,414650000.0
2021-11-22,1806.3,24.297,1447.25,22670.0,24951.34,29810.0,34340.0,16115.69,4682.9,35619.25,420810000.0
2021-11-23,1783.8,23.435,1463.63,22675.0,24651.58,29690.0,15550.0,15937.0,4690.7,35813.8,392520000.0
2021-11-24,1784.3,23.496,1488.87,22680.0,24685.5,29395.0,51870.0,15878.39,4701.5,35804.38,287940000.0
2021-11-25,1785.5,23.135,1500.81,22670.0,24740.16,29535.0,34070.0,15917.98,4655.3,35135.94,416040000.0
2021-11-29,1785.2,22.852,1484.84,22690.0,23852.24,28225.0,103330.0,15280.86,4655.3,35135.94,416040000.0
2021-11-30,1776.5,22.815,1478.44,22688.0,23475.26,27575.0,85270.0,15100.13,4567.0,34483.72,678800000.0
2021-12-01,1784.3,22.339,1485.19,22710.0,23658.92,28175.0,98760.0,15472.67,4513.0,34022.04,498380000.0
2021-12-02,1762.7,22.316,1482.05,22730.0,23788.93,27715.0,77420.0,15263.11,4577.1,34639.79,470580000.0
2021-12-03,1783.9,22.481,1443.32,22830.0,23766.69,28075.0,76720.0,15169.98,4538.4,34580.08,444850000.0
2021-12-06,1779.5,22.263,1413.58,23020.0,23349.38,27855.0,80530.0,15380.79,4591.7,35227.03,418750000.0
2021-12-07,1784.7,22.523,1446.77,23070.0,23983.66,28545.0,98230.0,15813.94,4686.8,35719.43,482890000.0
2021-12-08,1785.5,22.432,1452.87,22920.0,23996.87,28890.0,61440.0,15687.09,4701.2,35754.75,387650000.0
2021-12-09,1776.7,22.013,1467.98,22980.0,24254.86,28760.0,27080.0,15639.26,4667.4,35754.69,353020000.0
2021-12-10,1784.8,22.195,1463.54,23025.0,23995.72,28410.0,38090.0,15623.31,4712.0,35970.99,361200000.0
2021-12-13,1788.3,22.328,1476.21,22975.0,23954.58,28670.0,33580.0,15621.72,4669.0,35650.95,451590000.0
2021-12-14,1772.3,21.924,1476.02,23000.0,23635.95,28380.0,35860.0,15453.56,4634.1,35544.18,451230000.0
2021-12-15,1764.5,21.545,1475.5,23030.0,23420.76,28485.0,32340.000000000004,15476.35,4709.9,35927.43,432380000.0
2021-12-16,1798.2,22.485,1476.61,22990.0,23475.5,29020.0,48480.0,15636.4,4668.7,35897.64,482770000.0
2021-12-17,1804.9,22.533,1479.79,22980.0,23192.63,28535.0,52490.0,15531.69,4620.6,35365.44,760830000.0
2021-12-20,1794.6,22.291,1477.33,22928.0,22744.86,27920.0,72150.0,15239.67,4568.0,34932.16,388890000.0
2021-12-21,1788.7,22.529,1478.74,22933.0,22971.33,28515.0,58930.0,15447.44,4649.2,35492.7,349670000.0
2021-12-22,1802.2,22.819,1477.67,22955.0,23102.33,28460.0,33480.0,15593.47,4696.6,35753.89,290730000.0
2021-12-23,1811.7,22.94,1456.96,22950.0,23193.64,28730.0,0.0,15756.31,4725.8,35950.56,250940000.0
2021-12-27,1808.8,22.989,1488.88,22810.0,23280.56,28670.0,13020.0,15835.25,4791.2,36302.38,250260000.0
2021-12-28,1810.9,23.121,1494.39,22835.0,23280.56,28960.0,33490.0,15963.7,4786.4,36398.21,239090000.0
2021-12-29,1805.8,22.858,1485.82,22820.0,23086.54,28850.0,33950.0,15852.25,4793.1,36488.63,214400000.0
2021-12-30,1814.1,23.06,1485.97,22765.0,23112.01,28895.0,0.0,15884.86,4778.7,36398.08,207640000.0
2021-12-31,1828.6,23.352,1498.28,22825.0,23397.67,28805.0,10.0,16020.73,4766.2,36338.3,218210000.0
2022-01-03,1800.1,22.81,1525.58,22752.0,23274.75,28930.0,10.0,16020.73,4796.6,36585.06,347930000.0
2022-01-04,1814.6,23.056,1525.58,22752.0,23289.84,29260.0,40510.0,16152.61,4793.5,36799.65,435080000.0
2022-01-05,1825.1,23.17,1522.5,22755.0,22907.25,29295.0,10.0,16271.75,4700.6,36407.11,468460000.0
2022-01-06,1789.2,22.19,1528.57,22745.0,23072.86,28520.0,0.0,16052.03,4696.1,36236.47,390190000.0
2022-01-07,1797.4,22.409,1528.48,22685.0,23493.38,28475.0,0.0,15947.74,4677.0,36231.66,361420000.0
2022-01-10,1798.8,22.462,1503.71,22695.0,23746.54,28510.0,90.0,15768.27,4670.3,36068.87,440300000.0
2022-01-11,1818.5,22.812,1492.31,22698.0,23739.06,28175.0,49690.0,15941.81,4713.1,36252.02,363190000.0
2022-01-12,1827.3,23.207,1510.51,22698.0,24402.17,28765.0,45490.0,16010.32,4726.4,36290.32,317860000.0
2022-01-13,1821.4,23.162,1496.05,22710.0,24429.77,28590.0,60.0,16031.59,4659.0,36113.62,349740000.0
2022-01-14,1816.5,22.918,1496.02,22710.0,24383.32,28210.0,40.0,15883.24,4662.9,35911.81,396470000.0
2022-01-17,1812.4,23.492,1452.84,22720.0,24218.03,28350.0,0.0,15933.72,4532.8,35028.65,393080000.0
2022-01-19,1843.2,24.231,1442.79,22700.0,24127.85,27540.0,10.0,15809.72,4532.8,35028.65,393080000.0
2022-01-20,1842.6,24.716,1465.3,22645.0,24952.35,27800.0,10.0,15912.33,4482.7,34715.39,369070000.0
2022-01-21,1831.8,24.32,1472.89,22625.0,24965.55,27540.0,75900.0,15603.88,4397.9,34265.37,523880000.0
2022-01-24,1841.7,23.8,1439.71,22675.0,24656.46,27595.0,10.0,15011.13,4410.1,34364.5,678120000.0
2022-01-25,1852.5,23.896,1479.58,22630.0,24243.61,27075.0,0.0,15123.87,4356.4,34297.73,522190000.00000006
2022-01-26,1829.7,23.807,1481.58,22630.0,24289.9,27025.0,71250.0,15459.39,4349.9,34168.09,549310000.0
2022-01-27,1793.1,22.676,1470.76,22630.0,23807.0,26230.0,0.0,15524.27,4326.5,34160.78,527780000.0
2022-01-28,1786.6,22.301,1478.96,22645.0,23550.08,26720.0,20.0,15318.95,4431.9,34725.47,568440000.0
2022-01-31,1796.4,22.393,1497.66,22665.0,23802.26,27070.0,78320.0,15471.2,4515.6,35131.86,474440000.0
2022-02-01,1801.5,22.595,1497.66,22665.0,24573.29,27060.0,10.0,15619.39,4546.5,35405.24,394900000.0
2022-02-02,1810.3,22.707,1497.66,22665.0,24573.29,27555.0,0.0,15613.77,4589.4,35629.33,364060000.0
2022-02-03,1804.1,22.375,1497.66,22665.0,24573.29,27215.0,40370.0,15368.47,4477.4,35111.16,390180000.0
2022-02-04,1807.8,22.475,1497.66,22665.0,24573.29,27425.0,50150.0,15099.56,4500.5,35089.74,349880000.0
2022-02-07,1821.8,23.076,1497.66,22665.0,24579.55,27235.0,50700.0,15206.64,4483.9,35091.13,328910000.0
2022-02-08,1827.9,23.2,1500.99,22715.0,24329.49,27295.0,37920.0,15242.38,4521.5,35462.78,333940000.0
2022-02-09,1836.6,23.341,1505.38,22680.0,24829.99,27575.0,250.0,15482.01,4587.2,35768.06,339610000.0
2022-02-10,1837.4,23.522,1506.79,22680.0,24924.35,27710.0,44660.0,15490.44,4504.1,35241.59,416710000.0
2022-02-11,1842.1,23.369,1501.71,22685.0,24906.66,27235.0,28960.0,15425.12,4418.64,34738.06,410400000.0
2022-02-14,1869.4,23.848,1471.96,22725.0,24556.57,27075.0,59240.0,15113.97,4401.67,34566.17,373410000.0
2022-02-15,1856.2,23.342,1492.75,22750.0,24355.71,26850.0,56710.0,15412.71,4471.07,34988.84,305670000.0
2022-02-16,1871.5,23.605,1492.1,22750.0,24718.9,27420.0,54710.0,15370.3,4475.01,34934.27,309360000.0
2022-02-17,1902.0,23.875,1507.99,22785.0,24792.77,27220.0,57110.0,15267.63,4380.26,34312.03,351850000.0
2022-02-18,1899.8,23.992,1504.84,22820.0,24327.71,27105.0,65489.99999999999,15042.51,4348.87,34079.18,414080000.0
2022-02-21,1907.4,24.311,1510.84,22800.0,24170.07,26950.0,58380.0,14731.12,4225.5,33131.76,376490000.0
2022-02-23,1910.4,24.553,1512.3,22825.0,23660.28,26740.0,37800.0,14631.36,4225.5,33131.76,376490000.0
2022-02-24,1926.3,24.687,1494.85,22840.0,22901.56,25920.0,83080.0,14052.1,4288.7,33223.83,593190000.0
2022-02-25,1887.6,24.017,1498.89,22820.0,22767.18,26505.0,95610.0,14567.23,4384.65,34058.75,421170000.0
2022-02-28,1900.7,24.366,1490.13,22805.0,22713.02,26550.0,64379.99999999999,14461.02,4373.94,33892.6,451810000.0
2022-03-01,1943.8,25.541,1498.78,22815.0,22761.71,26885.0,55320.0,13904.85,4306.26,33294.95,442310000.0
2022-03-02,1922.3,25.19,1485.52,22840.0,22343.92,26355.0,58850.0,14000.11,4386.54,33891.35,402810000.0
2022-03-03,1935.9,25.212,1505.0,22835.0,22467.34,26640.0,47170.0,13698.4,4363.49,33794.66,369870000.0
2022-03-04,1966.6,25.789,1505.33,22830.0,21905.29,26105.0,75730.0,13094.54,4328.87,33614.8,412930000.0
2022-03-07,1995.9,25.72,1499.05,22845.0,21057.63,25210.0,74540.0,12834.65,4201.09,32817.38,493670000.0
2022-03-08,2043.3,26.895,1473.71,22845.0,20765.87,24560.0,91820.0,12831.51,4170.7,32632.64,553750000.0
2022-03-09,1988.2,25.816,1473.74,22835.0,20627.71,24740.0,74310.0,13847.93,4277.88,33286.25,421550000.0
2022-03-10,2000.4,26.256,1479.08,22835.0,20890.26,25695.0,39910.0,13442.1,4259.52,33174.07,399480000.0
2022-03-11,1985.0,26.16,1466.54,22873.0,20553.79,25090.0,0.0,13628.11,4204.31,32944.19,369480000.0
2022-03-14,1960.8,25.298,1446.25,22890.0,19531.66,25055.0,30.0,13929.11,4173.11,32945.24,401150000.0
2022-03-15,1929.7,25.158,1452.74,22880.0,18415.08,25135.0,20.0,13917.27,4262.45,33544.34,394820000.0
2022-03-16,1909.2,24.71,1459.33,22879.0,20087.5,25600.0,20.0,14440.74,4357.86,34063.1,430180000.0
2022-03-17,1943.2,25.616,1461.34,22865.0,21501.23,26450.0,0.0,14388.06,4411.67,34480.76,339470000.0
2022-03-18,1929.3,25.087,1469.1,22860.0,21412.4,26735.0,90.0,14413.09,4463.12,34754.93,627890000.0
2022-03-21,1929.5,25.313,1494.95,22860.0,21221.34,26950.0,0.0,14326.97,4461.18,34552.99,408490000.0
2022-03-22,1921.5,24.904,1503.78,22870.0,21889.28,27075.0,0.0,14473.2,4511.61,34807.46,368550000.0
2022-03-23,1937.3,25.189,1502.34,22872.0,22154.08,27865.0,0.0,14283.65,4456.24,34358.5,349590000.0
2022-03-24,1962.2,25.92,1498.26,22869.0,21945.95,27840.0,0.0,14273.79,4520.16,34707.94,324870000.0
2022-03-25,1954.2,25.615,1498.5,22861.0,21404.88,27910.0,58490.0,14305.76,4543.06,34861.24,287070000.0
2022-03-28,1939.8,25.196,1483.18,22860.0,21684.97,27650.0,0.0,14417.37,4575.52,34955.89,302860000.0
2022-03-29,1912.2,24.736,1497.76,22865.0,21927.63,27920.0,0.0,14820.33,4631.6,35294.19,355050000.0
2022-03-30,1939.0,25.113,1490.51,22854.0,22232.03,28005.0,0.0,14606.05,4602.45,35228.81,324670000.0
2022-03-31,1954.0,25.133,1492.15,22838.0,21996.85,27795.0,20.0,14414.75,4530.41,34678.35,438360000.0
2022-04-01,1923.7,24.654,1516.44,22837.0,22039.55,27670.0,0.0,14446.48,4545.86,34818.27,346810000.0
2022-04-04,1934.0,24.59,1524.7,22846.0,22502.31,27795.0,10.0,14518.16,4582.64,34921.88,317560000.0
2022-04-05,1927.5,24.534,1520.03,22873.0,22080.52,27810.0,36810.0,14424.36,4525.12,34641.18,308980000.0
2022-04-06,1923.1,24.458,1522.9,22866.0,22080.52,27430.0,54070.0,14151.69,4481.15,34496.51,386250000.0
2022-04-07,1937.8,24.735,1502.35,22859.0,21808.98,26900.0,40.0,14078.15,4500.21,34583.57,324810000.0
2022-04-08,1945.6,24.823,1482.0,22860.0,21872.01,27040.0,10.0,14283.67,4488.28,34721.12,306190000.0
2022-04-11,1948.2,24.987,1455.25,22888.0,21208.3,26825.0,0.0,14192.78,4412.53,34308.08,336630000.0
2022-04-12,1976.1,25.735,1455.25,22888.0,21319.13,26325.0,10.0,14124.95,4397.45,34220.36,333510000.0
2022-04-13,1984.7,26.03,1477.2,22887.0,21374.37,26880.0,10.0,14076.44,4446.59,34564.59,313630000.0
2022-04-14,1974.9,25.7,1472.12,22900.0,21518.08,27195.0,0.0,14163.85,4392.59,34451.23,353680000.0
2022-04-18,1986.4,26.15,1432.6,22890.0,21027.76,26755.0,34520.0,14153.46,4391.69,34411.69,268820000.0
2022-04-19,1959.0,25.391,1406.45,22955.0,21027.76,27050.0,57780.0,14153.46,4462.21,34911.2,303440000.0
2022-04-20,1955.6,25.271,1384.72,22962.0,20944.67,27180.0,58240.0,14362.03,4459.45,35160.79,338740000.0
2022-04-21,1948.2,24.621,1370.21,22962.0,20682.22,27520.0,10.0,14502.41,4393.66,34792.76,371920000.0
2022-04-22,1934.3,24.259,1379.23,22965.0,20638.52,27100.0,10.0,14142.09,4271.78,33811.4,373280000.0
2022-04-25,1896.0,23.67,1310.92,22983.0,19869.34,26540.0,320.0,13924.17,4296.12,34049.46,418000000.0
2022-04-26,1904.1,23.544,1341.34,22970.0,19934.71,26650.0,83330.0,13756.4,4175.2,33240.18,403700000.0
2022-04-27,1888.7,23.46,1353.77,22965.0,19946.36,26390.0,10.0,13793.94,4183.96,33301.93,456290000.0
2022-04-28,1891.3,23.181,1350.99,22956.0,20276.17,26865.0,10.0,13979.84,4287.5,33916.39,451600000.0
2022-04-29,1911.7,23.085,1366.8,22962.0,21089.39,27365.0,0.0,14097.88,4131.93,32977.21,501560000.0
2022-05-02,1863.6,22.584,1348.68,22966.0,21101.89,26810.0,0.0,13939.07,4155.38,33061.5,453390000.0
2022-05-03,1870.6,22.665,1348.68,22966.0,21101.89,26915.0,0.0,14039.47,4175.48,33128.79,364420000.0
2022-05-04,1868.8,22.402,1348.68,22966.0,20869.52,27095.0,0.0,13970.82,4300.17,34061.06,412370000.0
2022-05-05,1875.7,22.443,1360.68,22955.0,20793.4,27375.0,0.0,13902.52,4146.87,32997.97,448420000.0
2022-05-06,1882.8,22.367,1329.26,22955.0,20001.96,27105.0,0.0,13674.29,4123.34,32899.37,418140000.0
2022-05-09,1858.6,21.82,1269.62,22950.0,19633.69,26395.0,0.0,13380.67,3991.24,32245.7,475110000.0
2022-05-10,1841.0,21.424,1293.56,22941.0,19633.69,26260.0,0.0,13534.74,4001.05,32160.74,440670000.0
2022-05-11,1853.7,21.575,1301.53,23050.0,19824.57,26255.0,20.0,13828.64,3935.18,31834.11,458460000.0
2022-05-12,1824.6,20.773,1238.84,23096.0,19380.34,25700.0,20.0,13739.64,3930.08,31730.3,544240000.0
2022-05-13,1808.2,21.001,1182.77,23086.0,19898.77,26340.0,92750.0,14027.93,4023.89,32196.66,388520000.0
2022-05-16,1814.0,21.551,1171.95,23095.0,19950.21,26490.0,57640.0,13964.38,4008.01,32223.42,332700000.0
2022-05-17,1818.9,21.75,1228.37,23120.0,20602.52,26610.0,37490.0,14185.94,4088.85,32654.59,389310000.0
2022-05-18,1815.9,21.544,1240.76,23139.0,20644.28,26845.0,48020.0,14007.76,3923.68,31490.07,465060000.0
2022-05-19,1841.2,21.908,1241.64,23140.0,20120.68,26340.0,60260.0,13882.3,3900.79,31253.13,517190000.00000006
2022-05-20,1842.1,21.674,1240.71,23160.0,20717.24,26720.0,62720.0,13981.91,3901.36,31261.9,498890000.0
2022-05-23,1847.8,21.723,1218.81,23170.0,20470.06,27045.0,50300.0,14175.4,3973.75,31880.24,405830000.0
2022-05-24,1865.4,22.063,1233.38,23210.0,20112.1,26765.0,45750.0,13919.75,3941.48,31928.62,382950000.0
2022-05-25,1846.3,21.87,1268.43,23190.0,20171.27,26675.0,46690.0,14007.93,3978.73,32120.28,348460000.0
2022-05-26,1847.6,21.965,1268.57,23205.0,20116.2,26635.0,45770.0,14231.29,4057.84,32637.19,352820000.0
2022-05-27,1857.3,22.096,1285.45,23195.0,20697.36,26820.0,47090.0,14462.19,4158.24,33212.96,331190000.0
2022-05-30,1848.4,21.688,1293.92,23176.0,21123.93,27385.0,45630.0,14575.98,4101.23,32813.23,338210000.0
2022-06-01,1848.7,21.915,1299.52,23196.0,21294.94,27485.0,46330.0,14340.47,4101.23,32813.23,338210000.0
2022-06-02,1871.4,22.275,1288.62,23193.0,21082.13,27465.0,43510.0,14485.17,4176.82,33248.28,331190000.0
2022-06-03,1850.2,21.908,1287.98,23187.0,21653.9,27795.0,43720.0,14460.09,4108.54,32899.7,298570000.0
2022-06-06,1843.7,22.092,1290.01,23180.0,21653.9,27935.0,65190.0,14653.81,4121.43,32915.78,258399999.99999997
2022-06-07,1852.1,22.178,1291.35,23185.0,21531.67,28045.0,69030.0,14556.62,4160.68,33180.14,278200000.0
2022-06-08,1856.5,22.094,1307.91,23187.0,22014.59,28210.0,80330.0,14445.99,4115.77,32910.9,273290000.0
2022-06-09,1852.8,21.817,1307.8,23155.0,21869.05,28285.0,34130.0,14198.8,4017.82,32272.79,289710000.0
2022-06-10,1875.5,21.931,1284.08,23177.0,21806.18,27865.0,0.0,13761.83,3900.86,31392.79,364810000.0
2022-06-13,1831.8,21.255,1227.04,23195.0,21067.58,26855.0,0.0,13427.03,3749.63,30516.74,480500000.0
2022-06-14,1813.5,20.954,1230.31,23210.0,21067.99,26675.0,0.0,13304.39,3735.48,30364.83,368800000.0
2022-06-15,1819.6,21.42,1213.93,23230.0,21308.21,26300.0,10.0,13485.29,3789.99,30668.53,394570000.0
2022-06-16,1849.9,21.885,1236.63,23232.0,20845.43,26440.0,0.0,13038.49,3666.77,29927.07,444890000.0
2022-06-17,1840.6,21.587,1217.3,23220.0,21075.0,25795.0,200.0,13126.26,3674.84,29888.78,692830000.0
