Date,Dax_Close,Dax_Volume,Dax_Change
25/11/2015,"11,169.54",86.83M,2.15%
24/11/2015,"10,933.99",86.97M,-1.43%
23/11/2015,"11,092.31",61.69M,-0.25%
20/11/2015,"11,119.83",78.61M,0.31%
19/11/2015,"11,085.44",77.56M,1.14%
18/11/2015,"10,959.95",63.45M,-0.10%
17/11/2015,"10,971.04",76.12M,2.41%
16/11/2015,"10,713.23",65.21M,0.05%
13/11/2015,"10,708.40",85.25M,-0.69%
12/11/2015,"10,782.63",97.22M,-1.15%
11/11/2015,"10,907.87",82.51M,0.70%
10/11/2015,"10,832.52",80.06M,0.16%
9/11/2015,"10,815.45",75.76M,-1.57%
6/11/2015,"10,988.03",92.25M,0.92%
5/11/2015,"10,887.74",94.79M,0.39%
4/11/2015,"10,845.24",99.25M,-0.97%
3/11/2015,"10,951.15",84.57M,0.00%
2/11/2015,"10,950.67",95.95M,0.93%
30/10/2015,"10,850.14",92.03M,0.46%
29/10/2015,"10,800.84",126.30M,-0.29%
28/10/2015,"10,831.96",79.92M,1.31%
27/10/2015,"10,692.19",83.82M,-1.01%
26/10/2015,"10,801.34",75.35M,0.06%
23/10/2015,"10,794.54",120.12M,2.88%
22/10/2015,"10,491.97",110.84M,2.48%
21/10/2015,"10,238.10",72.19M,0.89%
20/10/2015,"10,147.68",69.31M,-0.16%
19/10/2015,"10,164.31",68.18M,0.59%
16/10/2015,"10,104.43",100.19M,0.39%
15/10/2015,"10,064.80",91.56M,1.50%
14/10/2015,"9,915.85",98.82M,-1.17%
13/10/2015,"10,032.82",102.17M,-0.86%
12/10/2015,"10,119.83",105.14M,0.23%
9/10/2015,"10,096.60",105.25M,1.04%
8/10/2015,"9,993.07",103.51M,0.23%
7/10/2015,"9,970.40",118.89M,0.68%
6/10/2015,"9,902.83",99.02M,0.90%
5/10/2015,"9,814.79",121.33M,2.74%
2/10/2015,"9,553.07",126.69M,0.46%
1/10/2015,"9,509.25",115.44M,-1.57%
30/09/2015,"9,660.44",113.18M,2.22%
29/09/2015,"9,450.40",116.11M,-0.35%
28/09/2015,"9,483.55",106.34M,-2.12%
25/09/2015,"9,688.53",124.07M,2.77%
24/09/2015,"9,427.64",156.74M,-1.92%
23/09/2015,"9,612.62",116.04M,0.44%
22/09/2015,"9,570.66",154.64M,-3.80%
21/09/2015,"9,948.51",117.88M,0.33%
18/09/2015,"9,916.16",284.56M,-3.06%
17/09/2015,"10,229.58",120.02M,0.02%
16/09/2015,"10,227.21",122.17M,0.38%
15/09/2015,"10,188.13",141.96M,0.56%
14/09/2015,"10,131.74",77.50M,0.08%
11/9/2015,"10,123.56",83.25M,-0.85%
10/9/2015,"10,210.44",104.45M,-0.90%
9/9/2015,"10,303.12",99.94M,0.31%
8/9/2015,"10,271.36",99.16M,1.61%
7/9/2015,"10,108.61",56.07M,0.70%
4/9/2015,"10,038.04",137.39M,-2.71%
3/9/2015,"10,317.84",118.78M,2.68%
2/9/2015,"10,048.05",92.31M,0.32%
1/9/2015,"10,015.57",119.37M,-2.38%
31/08/2015,"10,259.46",78.18M,-0.38%
28/08/2015,"10,298.53",78.73M,-0.17%
27/08/2015,"10,315.62",108.34M,3.18%
26/08/2015,"9,997.43",139.04M,-1.29%
25/08/2015,"10,128.12",213.16M,4.97%
24/08/2015,"9,648.43",294.38M,-4.70%
21/08/2015,"10,124.52",157.94M,-2.95%
20/08/2015,"10,432.19",110.74M,-2.34%
19/08/2015,"10,682.15",84.62M,-2.14%
18/08/2015,"10,915.92",60.55M,-0.22%
17/08/2015,"10,940.33",71.13M,-0.41%
14/08/2015,"10,985.14",69.22M,-0.27%
13/08/2015,"11,014.63",88.82M,0.82%
12/8/2015,"10,924.61",120.52M,-3.27%
11/8/2015,"11,293.65",87.07M,-2.68%
10/8/2015,"11,604.78",61.25M,0.99%
7/8/2015,"11,490.83",62.07M,-0.81%
6/8/2015,"11,585.10",69.56M,-0.44%
5/8/2015,"11,636.30",76.08M,1.57%
4/8/2015,"11,456.07",68.76M,0.11%
3/8/2015,"11,443.72",80.39M,1.19%
31/07/2015,"11,308.99",85.13M,0.46%
30/07/2015,"11,257.15",96.92M,0.40%
29/07/2015,"11,211.85",72.18M,0.34%
28/07/2015,"11,173.91",75.65M,1.06%
27/07/2015,"11,056.40",88.79M,-2.56%
24/07/2015,"11,347.45",68.50M,-1.43%
23/07/2015,"11,512.11",65.09M,-0.07%
22/07/2015,"11,520.67",70.08M,-0.72%
21/07/2015,"11,604.80",65.38M,-1.12%
20/07/2015,"11,735.72",62.91M,0.53%
17/07/2015,"11,673.42",69.95M,-0.37%
16/07/2015,"11,716.76",86.47M,1.53%
15/07/2015,"11,539.66",66.69M,0.20%
14/07/2015,"11,516.90",67.81M,0.28%
13/07/2015,"11,484.38",91.89M,1.49%
10/7/2015,"11,315.63",104.80M,2.90%
9/7/2015,"10,996.41",86.43M,2.32%
8/7/2015,"10,747.30",94.42M,0.66%
7/7/2015,"10,676.78",107.40M,-1.96%
6/7/2015,"10,890.63",101.56M,-1.52%
3/7/2015,"11,058.39",65.58M,-0.37%
2/7/2015,"11,099.35",77.18M,-0.73%
1/7/2015,"11,180.50",122.76M,2.15%
30/06/2015,"10,944.97",135.59M,-1.25%
29/06/2015,"11,083.20",134.21M,-3.56%
26/06/2015,"11,492.43",94.56M,0.17%
25/06/2015,"11,473.13",75.83M,0.02%
24/06/2015,"11,471.26",94.71M,-0.62%
23/06/2015,"11,542.54",88.93M,0.72%
22/06/2015,"11,460.50",119.29M,3.81%
19/06/2015,"11,040.10",212.14M,-0.54%
18/06/2015,"11,100.30",100.03M,1.11%
17/06/2015,"10,978.01",83.26M,-0.60%
16/06/2015,"11,044.01",88.93M,0.54%
15/06/2015,"10,984.97",80.60M,-1.89%
12/6/2015,"11,196.49",88.90M,-1.20%
11/6/2015,"11,332.78",92.25M,0.60%
10/6/2015,"11,265.39",102.70M,2.40%
9/6/2015,"11,001.29",102.71M,-0.58%
8/6/2015,"11,064.92",98.83M,-1.18%
5/6/2015,"11,197.15",91.47M,-1.26%
4/6/2015,"11,340.60",106.48M,-0.69%
3/6/2015,"11,419.62",88.11M,0.80%
2/6/2015,"11,328.80",88.14M,-0.94%
1/6/2015,"11,436.05",75.69M,0.19%
29/05/2015,"11,413.82",124.44M,-2.26%
28/05/2015,"11,677.57",84.03M,-0.79%
27/05/2015,"11,771.13",100.90M,1.26%
26/05/2015,"11,625.13",96.67M,-1.61%
25/05/2015,"11,815.01",,0.00%
22/05/2015,"11,815.01",64.15M,-0.42%
21/05/2015,"11,864.59",71.40M,0.14%
20/05/2015,"11,848.47",68.49M,-0.04%
19/05/2015,"11,853.33",99.88M,2.23%
18/05/2015,"11,594.28",78.74M,1.29%
15/05/2015,"11,447.03",97.76M,-0.98%
14/05/2015,"11,559.82",72.93M,1.84%
13/05/2015,"11,351.46",108.12M,-1.05%
12/5/2015,"11,472.41",104.69M,-1.72%
11/5/2015,"11,673.35",73.18M,-0.31%
8/5/2015,"11,709.73",111.16M,2.65%
7/5/2015,"11,407.97",119.25M,0.51%
6/5/2015,"11,350.15",101.73M,0.20%
5/5/2015,"11,327.68",121.58M,-2.51%
4/5/2015,"11,619.85",80.33M,1.44%
30/04/2015,"11,454.38",126.69M,0.19%
29/04/2015,"11,432.72",134.68M,-3.21%
28/04/2015,"11,811.66",125.62M,-1.89%
27/04/2015,"12,039.16",103.02M,1.93%
24/04/2015,"11,810.85",84.71M,0.74%
23/04/2015,"11,723.58",89.48M,-1.21%
22/04/2015,"11,867.37",81.50M,-0.60%
21/04/2015,"11,939.58",80.15M,0.40%
20/04/2015,"11,891.91",73.53M,1.74%
17/04/2015,"11,688.70",136.93M,-2.58%
16/04/2015,"11,998.86",97.99M,-1.90%
15/04/2015,"12,231.34",69.85M,0.03%
14/04/2015,"12,227.60",73.46M,-0.90%
13/04/2015,"12,338.73",62.63M,-0.29%
10/4/2015,"12,374.73",80.85M,1.71%
9/4/2015,"12,166.44",60.31M,1.08%
8/4/2015,"12,035.86",72.02M,-0.72%
7/4/2015,"12,123.52",91.11M,1.30%
2/4/2015,"11,967.39",70.76M,-0.28%
1/4/2015,"12,001.38",93.23M,0.29%
31/03/2015,"11,966.17",87.38M,-0.99%
30/03/2015,"12,086.01",75.16M,1.83%
27/03/2015,"11,868.33",88.50M,0.21%
26/03/2015,"11,843.68",120.05M,-0.18%
25/03/2015,"11,865.32",84.59M,-1.17%
24/03/2015,"12,005.69",104.21M,0.92%
23/03/2015,"11,895.84",88.39M,-1.19%
20/03/2015,"12,039.37",181.43M,1.18%
19/03/2015,"11,899.40",110.43M,-0.20%
18/03/2015,"11,922.77",114.36M,-0.48%
17/03/2015,"11,980.85",104.12M,-1.54%
16/03/2015,"12,167.72",112.37M,2.24%
13/03/2015,"11,901.61",104.89M,0.87%
12/3/2015,"11,799.39",119.85M,-0.06%
11/3/2015,"11,805.99",107.89M,2.66%
10/3/2015,"11,500.38",93.04M,-0.71%
9/3/2015,"11,582.11",70.12M,0.27%
6/3/2015,"11,550.97",83.01M,0.41%
5/3/2015,"11,504.01",83.13M,1.00%
4/3/2015,"11,390.38",79.99M,0.98%
3/3/2015,"11,280.36",84.80M,-1.14%
2/3/2015,"11,410.36",80.28M,0.08%
27/02/2015,"11,401.66",94.06M,0.66%
26/02/2015,"11,327.19",85.07M,1.04%
25/02/2015,"11,210.27",80.92M,0.04%
24/02/2015,"11,205.74",82.59M,0.67%
23/02/2015,"11,130.92",76.63M,0.73%
20/02/2015,"11,050.64",136.03M,0.44%
19/02/2015,"11,001.94",88.00M,0.37%
18/02/2015,"10,961.00",70.94M,0.60%
17/02/2015,"10,895.62",77.40M,-0.25%
16/02/2015,"10,923.23",62.00M,-0.37%
13/02/2015,"10,963.40",99.48M,0.40%
12/2/2015,"10,919.65",107.10M,1.56%
11/2/2015,"10,752.11",69.85M,-0.02%
10/2/2015,"10,753.83",93.68M,0.85%
9/2/2015,"10,663.51",102.80M,-1.69%
6/2/2015,"10,846.39",78.68M,-0.54%
5/2/2015,"10,905.41",87.66M,-0.05%
4/2/2015,"10,911.32",98.69M,0.19%
3/2/2015,"10,890.95",134.34M,0.58%
2/2/2015,"10,828.01",100.49M,1.25%
30/01/2015,"10,694.32",108.71M,-0.41%
29/01/2015,"10,737.87",100.31M,0.25%
28/01/2015,"10,710.97",113.07M,0.78%
27/01/2015,"10,628.58",115.89M,-1.57%
26/01/2015,"10,798.33",105.12M,1.40%
23/01/2015,"10,649.58",167.80M,2.05%
22/01/2015,"10,435.62",151.26M,1.32%
21/01/2015,"10,299.23",116.24M,0.41%
20/01/2015,"10,257.13",109.02M,0.14%
19/01/2015,"10,242.35",80.65M,0.73%
16/01/2015,"10,167.77",141.08M,1.35%
15/01/2015,"10,032.61",147.82M,2.20%
14/01/2015,"9,817.08",125.07M,-1.25%
13/01/2015,"9,941.00",116.36M,1.63%
12/1/2015,"9,781.90",101.32M,1.38%
9/1/2015,"9,648.50",107.47M,-1.92%
8/1/2015,"9,837.61",114.83M,3.36%
7/1/2015,"9,518.18",82.47M,0.51%
6/1/2015,"9,469.66",96.81M,-0.04%
5/1/2015,"9,473.16",105.54M,-2.99%
2/1/2015,"9,764.73",67.67M,-0.42%
30/12/2014,"9,805.55",34.75M,-1.22%
29/12/2014,"9,927.13",47.15M,0.05%
23/12/2014,"9,922.11",47.51M,0.57%
22/12/2014,"9,865.76",61.83M,0.81%
19/12/2014,"9,786.96",173.45M,-0.25%
18/12/2014,"9,811.06",121.02M,2.79%
17/12/2014,"9,544.43",102.08M,-0.20%
16/12/2014,"9,563.89",171.05M,2.46%
15/12/2014,"9,334.01",112.72M,-2.72%
12/12/2014,"9,594.73",94.54M,-2.72%
11/12/2014,"9,862.53",98.96M,0.64%
10/12/2014,"9,799.73",88.53M,0.06%
9/12/2014,"9,793.71",110.06M,-2.21%
8/12/2014,"10,014.99",68.93M,-0.72%
5/12/2014,"10,087.12",93.45M,2.39%
4/12/2014,"9,851.35",119.71M,-1.21%
3/12/2014,"9,971.79",83.61M,0.38%
2/12/2014,"9,934.08",86.63M,-0.30%
1/12/2014,"9,963.51",97.09M,-0.17%
28/11/2014,"9,980.85",98.91M,0.06%
27/11/2014,"9,974.87",84.70M,0.60%
26/11/2014,"9,915.56",89.12M,0.55%
25/11/2014,"9,861.21",117.77M,0.77%
24/11/2014,"9,785.54",97.61M,0.54%
21/11/2014,"9,732.55",166.63M,2.62%
20/11/2014,"9,483.97",82.10M,0.12%
19/11/2014,"9,472.80",73.15M,0.17%
18/11/2014,"9,456.53",73.98M,1.61%
17/11/2014,"9,306.35",72.03M,0.58%
14/11/2014,"9,252.94",76.73M,0.05%
13/11/2014,"9,248.51",82.31M,0.41%
12/11/2014,"9,210.96",93.73M,-1.69%
11/11/2014,"9,369.03",79.81M,0.18%
10/11/2014,"9,351.87",71.16M,0.65%
7/11/2014,"9,291.83",104.44M,-0.91%
6/11/2014,"9,377.41",124.00M,0.66%
5/11/2014,"9,315.48",81.03M,1.63%
4/11/2014,"9,166.47",90.37M,-0.92%
3/11/2014,"9,251.70",79.78M,-0.81%
31/10/2014,"9,326.87",123.21M,2.33%
30/10/2014,"9,114.84",119.73M,0.35%
29/10/2014,"9,082.81",89.71M,0.16%
28/10/2014,"9,068.19",78.58M,1.86%
27/10/2014,"8,902.61",111.76M,-0.95%
24/10/2014,"8,987.80",98.97M,-0.66%
23/10/2014,"9,047.31",108.38M,1.20%
22/10/2014,"8,940.14",97.87M,0.60%
21/10/2014,"8,886.96",118.32M,1.94%
20/10/2014,"8,717.76",103.02M,-1.50%
17/10/2014,"8,850.27",181.97M,3.12%
16/10/2014,"8,582.90",224.47M,0.13%
15/10/2014,"8,571.95",153.53M,-2.87%
14/10/2014,"8,825.21",116.08M,0.15%
13/10/2014,"8,812.43",112.88M,0.27%
10/10/2014,"8,788.81",162.57M,-2.40%
9/10/2014,"9,005.02",104.10M,0.11%
8/10/2014,"8,995.33",112.05M,-1.00%
7/10/2014,"9,086.21",105.00M,-1.34%
6/10/2014,"9,209.51",103.68M,0.15%
2/10/2014,"9,195.68",122.38M,-1.99%
1/10/2014,"9,382.03",83.53M,-0.97%
30/09/2014,"9,474.30",89.86M,0.55%
29/09/2014,"9,422.91",77.42M,-0.71%
26/09/2014,"9,490.55",83.50M,-0.20%
25/09/2014,"9,510.01",97.70M,-1.57%
24/09/2014,"9,661.97",85.85M,0.70%
23/09/2014,"9,595.03",88.20M,-1.58%
22/09/2014,"9,749.54",73.98M,-0.51%
19/09/2014,"9,799.26",195.35M,0.01%
18/09/2014,"9,798.13",81.24M,1.41%
17/09/2014,"9,661.50",67.22M,0.30%
16/09/2014,"9,632.93",62.27M,-0.28%
15/09/2014,"9,659.63",55.75M,0.09%
12/9/2014,"9,651.13",52.63M,-0.41%
11/9/2014,"9,691.28",62.05M,-0.09%
10/9/2014,"9,700.17",62.42M,-0.11%
9/9/2014,"9,710.70",57.20M,-0.49%
8/9/2014,"9,758.03",53.01M,0.11%
5/9/2014,"9,747.02",77.35M,0.23%
4/9/2014,"9,724.26",106.65M,1.02%
3/9/2014,"9,626.49",90.12M,1.26%
2/9/2014,"9,507.02",55.16M,0.30%
1/9/2014,"9,479.03",43.07M,0.09%
29/08/2014,"9,470.17",68.47M,0.08%
28/08/2014,"9,462.56",72.12M,-1.12%
27/08/2014,"9,569.71",69.03M,-0.19%
26/08/2014,"9,588.15",66.74M,0.82%
25/08/2014,"9,510.14",53.55M,1.83%
22/08/2014,"9,339.17",70.04M,-0.66%
21/08/2014,"9,401.53",67.87M,0.93%
20/08/2014,"9,314.57",63.23M,-0.21%
19/08/2014,"9,334.28",57.79M,0.96%
18/08/2014,"9,245.33",63.82M,1.68%
15/08/2014,"9,092.60",110.26M,-1.44%
14/08/2014,"9,225.10",80.39M,0.29%
13/08/2014,"9,198.88",82.25M,1.43%
12/8/2014,"9,069.47",74.77M,-1.21%
11/8/2014,"9,180.74",81.23M,1.90%
8/8/2014,"9,009.32",102.52M,-0.33%
7/8/2014,"9,038.97",97.95M,-1.00%
6/8/2014,"9,130.04",98.90M,-0.65%
5/8/2014,"9,189.74",80.56M,0.39%
4/8/2014,"9,154.14",85.30M,-0.61%
1/8/2014,"9,210.08",141.58M,-2.10%
31/07/2014,"9,407.48",131.08M,-1.94%
30/07/2014,"9,593.68",79.99M,-0.62%
29/07/2014,"9,653.63",66.00M,0.58%
28/07/2014,"9,598.17",72.00M,-0.48%
25/07/2014,"9,644.01",73.40M,-1.53%
24/07/2014,"9,794.06",70.37M,0.42%
23/07/2014,"9,753.56",64.74M,0.20%
22/07/2014,"9,734.33",62.37M,1.27%
21/07/2014,"9,612.05",65.24M,-1.11%
18/07/2014,"9,720.02",118.11M,-0.35%
17/07/2014,"9,753.88",76.54M,-1.07%
16/07/2014,"9,859.27",69.46M,1.44%
15/07/2014,"9,719.41",72.13M,-0.65%
14/07/2014,"9,783.01",56.26M,1.21%
11/7/2014,"9,666.34",62.28M,0.07%
10/7/2014,"9,659.13",96.88M,-1.52%
9/7/2014,"9,808.20",73.59M,0.36%
8/7/2014,"9,772.67",85.87M,-1.35%
7/7/2014,"9,906.07",60.51M,-1.03%
4/7/2014,"10,009.08",52.05M,-0.20%
3/7/2014,"10,029.43",78.29M,1.19%
2/7/2014,"9,911.27",70.23M,0.09%
1/7/2014,"9,902.41",54.52M,0.71%
30/06/2014,"9,833.07",66.65M,0.18%
27/06/2014,"9,815.17",63.25M,0.10%
26/06/2014,"9,804.90",94.93M,-0.64%
25/06/2014,"9,867.75",82.31M,-0.71%
24/06/2014,"9,938.08",61.27M,0.17%
23/06/2014,"9,920.92",68.73M,-0.66%
20/06/2014,"9,987.24",209.56M,-0.17%
19/06/2014,"10,004.00",86.69M,0.74%
18/06/2014,"9,930.33",72.98M,0.10%
17/06/2014,"9,920.32",72.08M,0.37%
16/06/2014,"9,883.98",64.03M,-0.29%
13/06/2014,"9,912.87",79.42M,-0.26%
12/6/2014,"9,938.70",68.48M,-0.11%
11/6/2014,"9,949.81",96.29M,-0.79%
10/6/2014,"10,028.80",64.85M,0.20%
9/6/2014,"10,008.63",43.20M,0.21%
6/6/2014,"9,987.19",92.99M,0.40%
5/6/2014,"9,947.83",129.94M,0.21%
4/6/2014,"9,926.67",66.44M,0.07%
3/6/2014,"9,919.74",71.97M,-0.31%
2/6/2014,"9,950.12",57.92M,0.07%
30/05/2014,"9,943.27",103.68M,0.04%
29/05/2014,"9,938.90",65.74M,0.00%
28/05/2014,"9,939.17",72.75M,-0.02%
27/05/2014,"9,940.82",79.80M,0.49%
26/05/2014,"9,892.82",53.85M,1.28%
23/05/2014,"9,768.01",65.28M,0.48%
22/05/2014,"9,720.91",63.70M,0.24%
21/05/2014,"9,697.87",86.24M,0.61%
20/05/2014,"9,639.08",67.59M,-0.21%
19/05/2014,"9,659.39",97.86M,0.31%
16/05/2014,"9,629.10",113.09M,-0.28%
15/05/2014,"9,656.05",133.90M,-1.01%
14/05/2014,"9,754.39",76.08M,0.00%
13/05/2014,"9,754.43",96.84M,0.54%
12/5/2014,"9,702.46",87.51M,1.26%
9/5/2014,"9,581.45",80.08M,-0.27%
8/5/2014,"9,607.40",102.02M,0.90%
7/5/2014,"9,521.30",92.73M,0.57%
6/5/2014,"9,467.53",82.06M,-0.65%
5/5/2014,"9,529.50",61.91M,-0.28%
2/5/2014,"9,556.02",88.06M,-0.49%
30/04/2014,"9,603.23",90.29M,0.20%
29/04/2014,"9,584.12",91.47M,1.46%
28/04/2014,"9,446.36",67.54M,0.48%
25/04/2014,"9,401.55",79.23M,-1.54%
24/04/2014,"9,548.68",87.81M,0.05%
23/04/2014,"9,544.19",61.22M,-0.58%
22/04/2014,"9,600.09",70.19M,2.02%
17/04/2014,"9,409.71",86.30M,0.99%
16/04/2014,"9,317.82",78.80M,1.57%
15/04/2014,"9,173.71",88.16M,-1.77%
14/04/2014,"9,339.17",90.92M,0.26%
11/4/2014,"9,315.29",100.49M,-1.47%
10/4/2014,"9,454.54",77.87M,-0.54%
9/4/2014,"9,506.35",69.92M,0.16%
8/4/2014,"9,490.79",86.19M,-0.21%
7/4/2014,"9,510.85",78.80M,-1.91%
4/4/2014,"9,695.77",75.31M,0.70%
3/4/2014,"9,628.82",76.39M,0.06%
2/4/2014,"9,623.36",73.98M,0.20%
1/4/2014,"9,603.71",72.84M,0.50%
31/03/2014,"9,555.91",68.77M,-0.33%
28/03/2014,"9,587.19",70.50M,1.44%
27/03/2014,"9,451.21",66.83M,0.03%
26/03/2014,"9,448.58",75.84M,1.18%
25/03/2014,"9,338.40",82.23M,1.63%
24/03/2014,"9,188.77",86.79M,-1.65%
21/03/2014,"9,342.94",198.58M,0.50%
20/03/2014,"9,296.12",96.95M,0.21%
19/03/2014,"9,277.05",89.48M,0.37%
18/03/2014,"9,242.55",99.30M,0.67%
17/03/2014,"9,180.89",86.96M,1.37%
14/03/2014,"9,056.41",141.18M,0.43%
13/03/2014,"9,017.79",113.77M,-1.86%
12/3/2014,"9,188.69",107.43M,-1.28%
11/3/2014,"9,307.79",72.30M,0.46%
10/3/2014,"9,265.50",84.88M,-0.91%
7/3/2014,"9,350.75",103.25M,-2.01%
6/3/2014,"9,542.87",103.68M,0.01%
5/3/2014,"9,542.02",73.34M,-0.49%
4/3/2014,"9,589.15",95.63M,2.46%
3/3/2014,"9,358.89",118.04M,-3.44%
28/02/2014,"9,692.08",83.20M,1.08%
27/02/2014,"9,588.33",86.42M,-0.76%
26/02/2014,"9,661.73",87.28M,-0.39%
25/02/2014,"9,699.35",90.68M,-0.10%
24/02/2014,"9,708.94",67.95M,0.54%
21/02/2014,"9,656.95",78.59M,0.40%
20/02/2014,"9,618.85",88.68M,-0.43%
19/02/2014,"9,660.05",72.89M,0.00%
18/02/2014,"9,659.78",58.83M,0.03%
17/02/2014,"9,656.76",45.85M,-0.06%
14/02/2014,"9,662.40",91.50M,0.68%
13/02/2014,"9,596.77",93.21M,0.60%
12/2/2014,"9,540.00",85.29M,0.65%
11/2/2014,"9,478.77",76.25M,2.03%
10/2/2014,"9,289.86",59.60M,-0.13%
7/2/2014,"9,301.92",89.00M,0.49%
6/2/2014,"9,256.58",122.69M,1.54%
5/2/2014,"9,116.32",95.61M,-0.13%
4/2/2014,"9,127.91",114.60M,-0.64%
3/2/2014,"9,186.52",105.55M,-1.29%
31/01/2014,"9,306.48",126.86M,-0.71%
30/01/2014,"9,373.48",97.75M,0.39%
29/01/2014,"9,336.73",126.38M,-0.75%
28/01/2014,"9,406.91",99.32M,0.62%
27/01/2014,"9,349.22",112.55M,-0.46%
24/01/2014,"9,392.02",125.92M,-2.48%
23/01/2014,"9,631.04",98.66M,-0.92%
22/01/2014,"9,720.11",84.23M,-0.10%
21/01/2014,"9,730.12",80.84M,0.15%
20/01/2014,"9,715.90",78.13M,-0.28%
17/01/2014,"9,742.96",131.10M,0.26%
16/01/2014,"9,717.71",87.81M,-0.17%
15/01/2014,"9,733.81",120.10M,2.03%
14/01/2014,"9,540.51",104.78M,0.32%
13/01/2014,"9,510.17",85.79M,0.39%
10/1/2014,"9,473.24",96.13M,0.55%
9/1/2014,"9,421.61",98.92M,-0.80%
8/1/2014,"9,497.84",90.14M,-0.09%
7/1/2014,"9,506.20",79.95M,0.83%
6/1/2014,"9,428.00",53.65M,-0.08%
3/1/2014,"9,435.15",58.77M,0.37%
2/1/2014,"9,400.04",90.96M,-1.59%
30/12/2013,"9,552.16",35.98M,-0.39%
27/12/2013,"9,589.39",51.39M,1.06%
23/12/2013,"9,488.82",48.37M,0.94%
20/12/2013,"9,400.18",161.69M,0.69%
19/12/2013,"9,335.74",98.28M,1.68%
18/12/2013,"9,181.75",82.34M,1.06%
17/12/2013,"9,085.12",72.21M,-0.86%
16/12/2013,"9,163.56",99.11M,1.74%
13/12/2013,"9,006.46",67.76M,-0.12%
12/12/2013,"9,017.00",75.12M,-0.66%
11/12/2013,"9,077.11",64.85M,-0.41%
10/12/2013,"9,114.44",74.36M,-0.88%
9/12/2013,"9,195.17",62.71M,0.25%
6/12/2013,"9,172.41",81.33M,0.96%
5/12/2013,"9,084.95",77.77M,-0.61%
4/12/2013,"9,140.63",94.99M,-0.90%
3/12/2013,"9,223.40",116.91M,-1.90%
2/12/2013,"9,401.96",74.60M,-0.04%
29/11/2013,"9,405.30",65.83M,0.19%
28/11/2013,"9,387.37",54.33M,0.39%
27/11/2013,"9,351.13",59.07M,0.66%
26/11/2013,"9,290.07",85.11M,-0.11%
25/11/2013,"9,299.95",69.94M,0.88%
22/11/2013,"9,219.04",72.24M,0.25%
21/11/2013,"9,196.08",78.79M,-0.07%
20/11/2013,"9,202.07",68.36M,0.10%
19/11/2013,"9,193.29",77.18M,-0.35%
18/11/2013,"9,225.43",88.83M,0.62%
15/11/2013,"9,168.69",96.78M,0.21%
14/11/2013,"9,149.66",108.72M,1.05%
13/11/2013,"9,054.83",92.47M,-0.24%
12/11/2013,"9,076.48",96.96M,-0.34%
11/11/2013,"9,107.86",66.64M,0.33%
8/11/2013,"9,078.28",86.78M,-0.03%
7/11/2013,"9,081.03",143.22M,0.44%
6/11/2013,"9,040.87",68.90M,0.35%
5/11/2013,"9,009.11",87.09M,-0.31%
4/11/2013,"9,037.23",60.97M,0.33%
1/11/2013,"9,007.83",54.23M,-0.29%
31/10/2013,"9,033.92",82.81M,0.26%
30/10/2013,"9,010.27",69.97M,-0.13%
29/10/2013,"9,022.04",76.42M,0.48%
28/10/2013,"8,978.65",61.43M,-0.08%
25/10/2013,"8,985.74",71.22M,0.06%
24/10/2013,"8,980.63",76.69M,0.68%
23/10/2013,"8,919.86",79.94M,-0.31%
22/10/2013,"8,947.46",100.45M,0.90%
21/10/2013,"8,867.22",74.87M,0.02%
18/10/2013,"8,865.10",166.47M,0.60%
17/10/2013,"8,811.98",95.19M,-0.38%
16/10/2013,"8,846.00",92.34M,0.47%
15/10/2013,"8,804.44",93.81M,0.92%
14/10/2013,"8,723.81",64.14M,-0.01%
11/10/2013,"8,724.83",92.38M,0.45%
10/10/2013,"8,685.77",105.33M,1.99%
9/10/2013,"8,516.69",78.21M,-0.46%
8/10/2013,"8,555.89",77.44M,-0.42%
7/10/2013,"8,591.58",87.36M,-0.36%
4/10/2013,"8,622.97",85.01M,0.29%
3/10/2013,"8,597.91",49.87M,-0.37%
2/10/2013,"8,629.42",76.86M,-0.69%
1/10/2013,"8,689.14",83.40M,1.10%
30/09/2013,"8,594.40",78.81M,-0.77%
27/09/2013,"8,661.51",68.20M,-0.03%
26/09/2013,"8,664.10",88.92M,-0.02%
25/09/2013,"8,665.63",108.14M,0.01%
24/09/2013,"8,664.60",79.11M,0.34%
23/09/2013,"8,635.29",89.11M,-0.47%
20/09/2013,"8,675.73",249.59M,-0.21%
19/09/2013,"8,694.18",120.86M,0.67%
18/09/2013,"8,636.06",75.77M,0.45%
17/09/2013,"8,596.95",81.36M,-0.19%
16/09/2013,"8,613.00",87.86M,1.22%
13/09/2013,"8,509.42",76.22M,0.18%
12/9/2013,"8,494.00",102.39M,-0.02%
11/9/2013,"8,495.73",106.15M,0.58%
10/9/2013,"8,446.54",125.31M,2.06%
9/9/2013,"8,276.32",76.36M,0.01%
6/9/2013,"8,275.67",124.85M,0.49%
5/9/2013,"8,234.98",96.65M,0.48%
4/9/2013,"8,195.92",84.77M,0.19%
3/9/2013,"8,180.71",88.28M,-0.77%
2/9/2013,"8,243.87",66.69M,1.74%
30/08/2013,"8,103.15",86.45M,-1.12%
29/08/2013,"8,194.55",69.82M,0.45%
28/08/2013,"8,157.90",97.80M,-1.03%
27/08/2013,"8,242.56",106.54M,-2.28%
26/08/2013,"8,435.15",42.82M,0.22%
23/08/2013,"8,416.99",67.69M,0.23%
